d,L,r,delta,sigma,omega,attention_lmbda,linear_lmbda,alpha,informed,optim,N_iter,informed_position,linear_gen_error_mean,attention_gen_error_mean,attention_train_error_mean,attention_mag_mean,attention_theta_mean
1000,2,1,0.4,0.5,0.44,0.01,0.0001,1.25375,True,GD,1.0,0.0,0.0012476264514923096,0.004564425852457682,5.706718394796053,0.0006554873964281189,0.028425389861998458
1000,2,1,0.4,0.5,0.44,0.01,0.0001,1.3366666666666667,False,GD,1.0,1.0,0.001263264528910319,0.004552643679300944,6.102070960142036,0.0002178278628131617,0.0017623517431881435
1000,2,1,0.4,0.5,0.44,0.01,0.0001,1.3366666666666667,True,GD,1.0,0.0,0.0012556953665415445,0.004560301635742187,6.063734720015277,0.0007110217812927052,0.029637842990147573
1000,2,1,0.4,0.5,0.44,0.01,0.0001,1.4195833333333334,False,GD,1.0,1.0,0.0012623413206736247,0.004555201876322429,6.4552921761513495,0.00016822488559758617,0.0025495801610910954
1000,2,1,0.4,0.5,0.44,0.01,0.0001,1.4195833333333334,True,GD,1.0,0.0,0.0012890798308054605,0.004561050142923991,6.437380386153857,0.0006281552457949147,0.04055848456919193
1000,2,1,0.4,0.5,0.44,0.01,0.0001,1.5025,False,GD,1.0,1.0,0.001244150993347168,0.004555421544392904,6.8551733785760876,0.00016045944487359521,0.001582700708356318
1000,2,1,0.4,0.5,0.44,0.01,0.0001,1.5025,True,GD,1.0,0.0,0.001276749615351359,0.004563692186991374,6.850935030059268,0.0005661071866597923,0.041359873826149855
1000,2,1,0.4,0.5,0.44,0.01,0.0001,1.5854166666666667,False,GD,1.0,1.0,0.0012490999355316162,0.004557937838236491,7.204533265253506,8.497324968933147e-05,0.0013591199109820689
1000,2,1,0.4,0.5,0.44,0.01,0.0001,1.5854166666666667,True,GD,1.0,0.0,0.0012741158504486084,0.004559627871195475,7.2068602921366685,0.0004987284016654788,0.03465071688406169
1000,2,1,0.4,0.5,0.44,0.01,0.0001,1.6683333333333332,False,GD,1.0,1.0,0.0012820233472188314,0.004548485844930013,7.580518035072779,0.0001402504145517014,0.00288340557981428
1000,2,1,0.4,0.5,0.44,0.01,0.0001,1.6683333333333332,True,GD,1.0,0.0,0.0012299283987681072,0.004565141192118327,7.6047809306693575,0.0005398906332933014,0.03520104882773012
1000,2,1,0.4,0.5,0.44,0.01,0.0001,1.75125,False,GD,1.0,1.0,0.001290449364344279,0.0045482734553019205,7.979161498494637,0.00018086034107227535,0.003437469743463832
1000,2,1,0.4,0.5,0.44,0.01,0.0001,1.75125,True,GD,1.0,0.0,0.0012508272387186687,0.004564762794494629,7.966560842042168,0.000554115422548307,0.038227767214023815
1000,2,1,0.4,0.5,0.44,0.01,0.0001,1.8341666666666667,False,GD,1.0,1.0,0.0012476825936635334,0.00455651621500651,8.326035250312062,3.59856336909085e-05,0.0008001238847024677
1000,2,1,0.4,0.5,0.44,0.01,0.0001,1.8341666666666667,True,GD,1.0,0.0,0.0012698660570780436,0.004559112841288249,8.383537131691972,0.0007591235131258144,0.04405279722219954
1000,2,1,0.4,0.5,0.44,0.01,0.0001,1.9170833333333333,False,GD,1.0,1.0,0.0012520251032511393,0.004551821192423503,8.739025704161838,7.935179550221013e-05,0.0015050628317188359
1000,2,1,0.4,0.5,0.44,0.01,0.0001,1.9170833333333333,True,GD,1.0,0.0,0.0012655617942810059,0.0045619420572916665,8.755629732554157,0.0007054018186863686,0.04454618580639363
1000,2,1,0.4,0.5,0.44,0.01,0.0001,2.0,False,GD,1.0,1.0,0.0012592031675974528,0.004554094652811686,9.0920539385658,2.413055305320692e-05,0.0005916289773116053
1000,2,1,0.4,0.5,0.44,0.01,0.0001,2.0,True,GD,1.0,0.0,0.0012539102007548015,0.004558623685201009,9.13010780377686,0.0005887598362903645,0.04312017067180326
1000,2,1,0.4,0.5,0.46,0.01,0.0001,0.01,False,GD,1.0,1.0,0.0012906581274668375,0.004986087104797363,0.049435681913992745,5.3082048058665043e-05,5.549542364305567e-05
1000,2,1,0.4,0.5,0.46,0.01,0.0001,0.01,True,GD,1.0,0.0,0.0012930068620045979,0.004976443906148275,0.05018306951196427,0.000136811403802047,0.0007110234058927744
1000,2,1,0.4,0.5,0.46,0.01,0.0001,0.09291666666666666,False,GD,1.0,1.0,0.0011487777811686197,0.004996582539876302,0.4591466538647806,0.0006936993345865025,0.0007430838675119844
1000,2,1,0.4,0.5,0.46,0.01,0.0001,0.09291666666666666,True,GD,1.0,0.0,0.0011872376600901287,0.004987960174560547,0.46373652044262664,0.00031872440874470463,0.0019877217506291344
1000,2,1,0.4,0.5,0.46,0.01,0.0001,0.17583333333333334,False,GD,1.0,1.0,0.0011945900796254477,0.00498152626546224,0.8695637165578276,0.0005500312377383428,0.0008934230350594892
1000,2,1,0.4,0.5,0.46,0.01,0.0001,0.17583333333333334,True,GD,1.0,0.0,0.0011798577302296956,0.004989107785542806,0.8689258826785565,0.0008522866742168844,0.0045599150582953975
1000,2,1,0.4,0.5,0.46,0.01,0.0001,0.25875,False,GD,1.0,1.0,0.0012038086954752603,0.00497936701965332,1.296081633926372,0.0008469469942383513,0.0014061667246020686
1000,2,1,0.4,0.5,0.46,0.01,0.0001,0.25875,True,GD,1.0,0.0,0.0011691108957926433,0.0049944171295166016,1.291966786406779,0.000962172741841035,0.005420457079890184
1000,2,1,0.4,0.5,0.46,0.01,0.0001,0.3416666666666667,False,GD,1.0,1.0,0.001184623477300008,0.004985767013549805,1.7026477429254891,0.0006873324199091257,0.0012928766661199612
1000,2,1,0.4,0.5,0.46,0.01,0.0001,0.3416666666666667,True,GD,1.0,0.0,0.0012186262009938559,0.004976748542785645,1.719668793066405,0.0007580693147701822,0.007865632752267022
1000,2,1,0.4,0.5,0.46,0.01,0.0001,0.4245833333333333,False,GD,1.0,1.0,0.0011831051025390624,0.0049825675735473635,2.1062349546294685,0.0007014097052888247,0.0015429448193344797
1000,2,1,0.4,0.5,0.46,0.01,0.0001,0.4245833333333333,True,GD,1.0,0.0,0.0011531654421488445,0.0049932037353515625,2.114270575166059,0.0008502303263374718,0.0076498191435045255
1000,2,1,0.4,0.5,0.46,0.01,0.0001,0.5075,False,GD,1.0,1.0,0.0011743202775319416,0.004985512641906738,2.5297447256527774,0.000518873357486882,0.0011993345615034438
1000,2,1,0.4,0.5,0.46,0.01,0.0001,0.5075,True,GD,1.0,0.0,0.0011665941918690998,0.004992008476257324,2.5260784529199203,0.0009832148112650428,0.008872568768371518
1000,2,1,0.4,0.5,0.46,0.01,0.0001,0.5904166666666667,False,GD,1.0,1.0,0.00117664093653361,0.004983112670898438,2.9499750534043176,0.0003952392079630348,0.000909464686334142
1000,2,1,0.4,0.5,0.46,0.01,0.0001,0.5904166666666667,True,GD,1.0,0.0,0.0011698067696889242,0.004986997790018717,2.939047838386769,0.0006012300797806347,0.010114845070832719
1000,2,1,0.4,0.5,0.46,0.01,0.0001,0.6733333333333333,False,GD,1.0,1.0,0.0011732306048075358,0.004984209698994955,3.348831956012422,0.0002665802702419266,0.0012736965085575018
1000,2,1,0.4,0.5,0.46,0.01,0.0001,0.6733333333333333,True,GD,1.0,0.0,0.0011715375588734944,0.004991403503417969,3.3391968449360383,0.0006334830245426323,0.010819711512885988
1000,2,1,0.4,0.5,0.46,0.01,0.0001,0.75625,False,GD,1.0,1.0,0.001186533535003662,0.004980962463378906,3.771169300161706,0.00016566025115025696,0.0008786241977153016
1000,2,1,0.4,0.5,0.46,0.01,0.0001,0.75625,True,GD,1.0,0.0,0.0011567593638102214,0.004991644905090332,3.7682277609005106,0.0005696176547606532,0.012560379922312374
1000,2,1,0.4,0.5,0.46,0.01,0.0001,0.8391666666666666,False,GD,1.0,1.0,0.0011743462677001953,0.004988427050272624,4.182977972848618,0.00043551254770288016,0.0017507536612962821
1000,2,1,0.4,0.5,0.46,0.01,0.0001,0.8391666666666666,True,GD,1.0,0.0,0.0011731167920430502,0.004992056938171387,4.188448331262916,0.000609372036918406,0.014509090373758226
1000,2,1,0.4,0.5,0.46,0.01,0.0001,0.9220833333333334,False,GD,1.0,1.0,0.0011869988225301107,0.0049798362909952805,4.5872652166652665,0.00017541899594561983,0.0009510944306839519
1000,2,1,0.4,0.5,0.46,0.01,0.0001,0.9220833333333334,True,GD,1.0,0.0,0.001178948829015096,0.004990121579488118,4.612601120394965,0.0005899284309881144,0.016123005208404113
1000,2,1,0.4,0.5,0.46,0.01,0.0001,1.005,False,GD,1.0,1.0,0.00118398521677653,0.0049812309697469075,5.022137816374039,0.00027373991943022705,0.002024378932349672
1000,2,1,0.4,0.5,0.46,0.01,0.0001,1.005,True,GD,1.0,0.0,0.0011703898715972902,0.004987959205627441,5.001505209912236,0.0004647461645921188,0.014021316217258573
1000,2,1,0.4,0.5,0.46,0.01,0.0001,1.0879166666666666,False,GD,1.0,1.0,0.0011783596261342366,0.004983940638224284,5.41861220257931,7.353036692923828e-05,0.000742457479411011
1000,2,1,0.4,0.5,0.46,0.01,0.0001,1.0879166666666666,True,GD,1.0,0.0,0.001157069091796875,0.004994388628641764,5.428587545965954,0.00048361069034399403,0.016642911670108635
1000,2,1,0.4,0.5,0.46,0.01,0.0001,1.1708333333333334,False,GD,1.0,1.0,0.0011567907740275064,0.004989374145507813,5.837015124846701,5.820326963430489e-05,0.00042353854942120964
1000,2,1,0.4,0.5,0.46,0.01,0.0001,1.1708333333333334,True,GD,1.0,0.0,0.001176989412943522,0.0049892570164998375,5.832443086984568,0.0004799026841737941,0.01650501787662506
1000,2,1,0.4,0.5,0.46,0.01,0.0001,1.25375,False,GD,1.0,1.0,0.001240940974553426,0.004969341107686361,6.267218947761258,4.987621659514237e-05,0.0004974432773148389
1000,2,1,0.4,0.5,0.46,0.01,0.0001,1.25375,True,GD,1.0,0.0,0.0011768398780822753,0.004985371566772461,6.24547527013657,0.00046192766108106294,0.014748877713767192
1000,2,1,0.4,0.5,0.46,0.01,0.0001,1.3366666666666667,False,GD,1.0,1.0,0.0011885048783620198,0.004982957077026367,6.639816037217895,6.385731054479039e-05,0.0006432730349312503
1000,2,1,0.4,0.5,0.46,0.01,0.0001,1.3366666666666667,True,GD,1.0,0.0,0.0011888644205729165,0.00498591236114502,6.662919848302068,0.000450712620113336,0.020285695558413863
1000,2,1,0.4,0.5,0.46,0.01,0.0001,1.4195833333333334,False,GD,1.0,1.0,0.001196464101155599,0.004980043050130208,7.052203484674119,3.153777603870367e-05,0.0003673144501287122
1000,2,1,0.4,0.5,0.46,0.01,0.0001,1.4195833333333334,True,GD,1.0,0.0,0.0011516158377329509,0.004994677373250325,7.097754141666772,0.00046337954502935946,0.015150355846465876
1000,2,1,0.4,0.5,0.46,0.01,0.0001,1.5025,False,GD,1.0,1.0,0.001185092851638794,0.004980200640360514,7.494383990694839,1.9514473981985245e-05,0.00019890931910898266
1000,2,1,0.4,0.5,0.46,0.01,0.0001,1.5025,True,GD,1.0,0.0,0.0011775700283050536,0.0049908757120768225,7.533832681113854,0.00032992727325715046,0.017638400971191005
1000,2,1,0.4,0.5,0.46,0.01,0.0001,1.5854166666666667,False,GD,1.0,1.0,0.001173410238265991,0.004987893918355306,7.903014394456981,1.679052327953438e-05,0.00020978328743410655
1000,2,1,0.4,0.5,0.46,0.01,0.0001,1.5854166666666667,True,GD,1.0,0.0,0.0011632642040252685,0.004992290824890136,7.89721358751785,0.0003914511654784292,0.01669761953332151
1000,2,1,0.4,0.5,0.46,0.01,0.0001,1.6683333333333332,False,GD,1.0,1.0,0.0011898343359629314,0.00498000306447347,8.309957765759084,7.453224870346275e-06,9.39244305268261e-05
1000,2,1,0.4,0.5,0.46,0.01,0.0001,1.6683333333333332,True,GD,1.0,0.0,0.0011805277296702066,0.004985202911376953,8.359962568896668,0.0003239534133778458,0.01882388855253036
1000,2,1,0.4,0.5,0.46,0.01,0.0001,1.75125,False,GD,1.0,1.0,0.001199658753077189,0.004975360555013021,8.728962284283208,1.8561421011516662e-05,0.00027763349623815734
1000,2,1,0.4,0.5,0.46,0.01,0.0001,1.75125,True,GD,1.0,0.0,0.0011618016529083253,0.004987689392089844,8.75639856162058,0.00023260126857470214,0.01572966217645444
1000,2,1,0.4,0.5,0.46,0.01,0.0001,1.8341666666666667,False,GD,1.0,1.0,0.0011892652556101482,0.004984696350097656,9.146022649458564,5.8653506499695146e-06,0.00010538545815090099
1000,2,1,0.4,0.5,0.46,0.01,0.0001,1.8341666666666667,True,GD,1.0,0.0,0.00119655281829834,0.004981077171325683,9.136941917875161,0.0003018873631238724,0.017884787106110404
1000,2,1,0.4,0.5,0.46,0.01,0.0001,1.9170833333333333,False,GD,1.0,1.0,0.0011570830745697021,0.004992400817871094,9.547009681868877,2.8522987648216257e-06,7.937080431853852e-05
1000,2,1,0.4,0.5,0.46,0.01,0.0001,1.9170833333333333,True,GD,1.0,0.0,0.0011551994349161784,0.004991907023111979,9.571241581741992,0.00029053716368707686,0.017364661529427394
1000,2,1,0.4,0.5,0.46,0.01,0.0001,2.0,False,GD,1.0,1.0,0.0012085092023213703,0.004971800366719564,9.927833810234517,5.373197592935715e-06,0.00012768526167595458
1000,2,1,0.4,0.5,0.46,0.01,0.0001,2.0,True,GD,1.0,0.0,0.0011717881628672282,0.004987713915506999,9.982239553270473,0.0002654134046148708,0.016167536164478708
1000,2,1,0.4,0.5,0.48,0.01,0.0001,0.01,False,GD,1.0,1.0,0.0011814671929677328,0.005462519190470377,0.052911890654984424,0.00011714617100248385,0.0001242075726305784
1000,2,1,0.4,0.5,0.48,0.01,0.0001,0.01,True,GD,1.0,0.0,0.0012283900674184163,0.005453383407592774,0.05514497295923623,0.00012908627123806582,0.0007027093393844553
1000,2,1,0.4,0.5,0.48,0.01,0.0001,0.09291666666666666,False,GD,1.0,1.0,0.0011181337877909342,0.005451748967488607,0.5100089084120533,0.0004101905766522881,0.00045642943148133477
1000,2,1,0.4,0.5,0.48,0.01,0.0001,0.09291666666666666,True,GD,1.0,0.0,0.0011009701677958171,0.005458832377115885,0.5072915161772896,0.0007647464395745374,0.002310348592194108
1000,2,1,0.4,0.5,0.48,0.01,0.0001,0.17583333333333334,False,GD,1.0,1.0,0.0010949029318491619,0.005456585327148438,0.9617064109668654,0.00017503192135942904,0.00023539952840820889
1000,2,1,0.4,0.5,0.48,0.01,0.0001,0.17583333333333334,True,GD,1.0,0.0,0.0010921680304209391,0.005457275090535482,0.9626533522226092,0.0006749596605004626,0.002918586320204971
1000,2,1,0.4,0.5,0.48,0.01,0.0001,0.25875,False,GD,1.0,1.0,0.0011250323232014975,0.005443596089680989,1.41114530472025,0.0005078590466988923,0.0010619165794575262
1000,2,1,0.4,0.5,0.48,0.01,0.0001,0.25875,True,GD,1.0,0.0,0.0010764957345326743,0.005464766337076823,1.4232479961359834,0.0006395369891000276,0.003977699291620714
1000,2,1,0.4,0.5,0.48,0.01,0.0001,0.3416666666666667,False,GD,1.0,1.0,0.0010773275419871011,0.005468058949788412,1.863181869424172,0.00031017633849993826,0.0006847765409664437
1000,2,1,0.4,0.5,0.48,0.01,0.0001,0.3416666666666667,True,GD,1.0,0.0,0.0010631651471455891,0.005470861724853515,1.8757385317812052,0.0006267130662915102,0.004590053969877772
1000,2,1,0.4,0.5,0.48,0.01,0.0001,0.4245833333333333,False,GD,1.0,1.0,0.0010848551514943442,0.0054596929270426435,2.3123856067579807,0.00017338605589429788,0.00044725494266989094
1000,2,1,0.4,0.5,0.48,0.01,0.0001,0.4245833333333333,True,GD,1.0,0.0,0.0010721981143951417,0.005471087783813476,2.3289018663801255,0.0004863885283460452,0.005798029210806514
1000,2,1,0.4,0.5,0.48,0.01,0.0001,0.5075,False,GD,1.0,1.0,0.001089038912455241,0.005460484120686848,2.7634058394433403,0.00018048698710041813,0.0005335210742259733
1000,2,1,0.4,0.5,0.48,0.01,0.0001,0.5075,True,GD,1.0,0.0,0.0010815442326863607,0.00546424605814616,2.7635972577386223,0.0005627744372048938,0.0058964157399411
1000,2,1,0.4,0.5,0.48,0.01,0.0001,0.5904166666666667,False,GD,1.0,1.0,0.0010741965007781981,0.005462710581461589,3.203860869600905,0.00017099739183853066,0.0004992052844575787
1000,2,1,0.4,0.5,0.48,0.01,0.0001,0.5904166666666667,True,GD,1.0,0.0,0.0010802631041208902,0.005466595179239909,3.222146450090222,0.0004477409043677956,0.006221732023792962
1000,2,1,0.4,0.5,0.48,0.01,0.0001,0.6733333333333333,False,GD,1.0,1.0,0.0010929563026428222,0.005459963480631511,3.6551265599424085,0.00011062813721688751,0.0003002882503343092
1000,2,1,0.4,0.5,0.48,0.01,0.0001,0.6733333333333333,True,GD,1.0,0.0,0.0010791562048594156,0.005465094080607097,3.678042702682317,0.00041658700279943636,0.006146800351173928
1000,2,1,0.4,0.5,0.48,0.01,0.0001,0.75625,False,GD,1.0,1.0,0.0011081225477854412,0.00544762294514974,4.119697305363174,0.0001460585220949421,0.0005860529994530831
1000,2,1,0.4,0.5,0.48,0.01,0.0001,0.75625,True,GD,1.0,0.0,0.0010930352872212728,0.005460538981119791,4.112048636124935,0.00030804001971773687,0.00666201218846254
1000,2,1,0.4,0.5,0.48,0.01,0.0001,0.8391666666666666,False,GD,1.0,1.0,0.0010997820860544842,0.0054493582865397135,4.565962283052724,3.418325773812588e-05,0.0001489015259248087
1000,2,1,0.4,0.5,0.48,0.01,0.0001,0.8391666666666666,True,GD,1.0,0.0,0.0011121906458536784,0.005450330144246419,4.564594122464225,0.0002835407159030486,0.007356771774357185
1000,2,1,0.4,0.5,0.48,0.01,0.0001,0.9220833333333334,False,GD,1.0,1.0,0.0011058110485076904,0.005453148289998373,5.013126214795368,0.0001065878716417501,0.0004437921892898563
1000,2,1,0.4,0.5,0.48,0.01,0.0001,0.9220833333333334,True,GD,1.0,0.0,0.001091040667851766,0.005457624704996745,5.027119251267674,0.00035319573694323484,0.007763284990020717
1000,2,1,0.4,0.5,0.48,0.01,0.0001,1.005,False,GD,1.0,1.0,0.0011006464023590088,0.005451031107584635,5.480093527973018,3.946403719320794e-05,0.0002675405660365726
1000,2,1,0.4,0.5,0.48,0.01,0.0001,1.005,True,GD,1.0,0.0,0.0010930293668111166,0.005458390772501628,5.50196106812032,0.000291291985930305,0.006736639155618226
1000,2,1,0.4,0.5,0.48,0.01,0.0001,1.0879166666666666,False,GD,1.0,1.0,0.001081152732213338,0.005464847183227539,5.9302511650914065,2.5188916041922008e-05,0.00013931898989341107
1000,2,1,0.4,0.5,0.48,0.01,0.0001,1.0879166666666666,True,GD,1.0,0.0,0.0011090845438639322,0.00545424723815918,5.917375307616525,0.0002630101926115458,0.008800045263099795
1000,2,1,0.4,0.5,0.48,0.01,0.0001,1.1708333333333334,False,GD,1.0,1.0,0.0011176260935465494,0.005446340820312499,6.388564280542877,2.3287126253042816e-05,0.00016990585669892275
1000,2,1,0.4,0.5,0.48,0.01,0.0001,1.1708333333333334,True,GD,1.0,0.0,0.0010880675970713297,0.005459080047607422,6.437644315502606,0.00020368932782351598,0.006772451163851656
1000,2,1,0.4,0.5,0.48,0.01,0.0001,1.25375,False,GD,1.0,1.0,0.0010893359889984132,0.005458266245524088,6.8532626461579005,8.063439050450446e-06,4.615711343565939e-05
1000,2,1,0.4,0.5,0.48,0.01,0.0001,1.25375,True,GD,1.0,0.0,0.001103039431254069,0.005455760142008464,6.8300374946971045,0.00017547635807962556,0.007322034092309575
1000,2,1,0.4,0.5,0.48,0.01,0.0001,1.3366666666666667,False,GD,1.0,1.0,0.0010782126388549805,0.005461813201904297,7.2953751680297,4.653309219785721e-06,3.068917237480188e-05
1000,2,1,0.4,0.5,0.48,0.01,0.0001,1.3366666666666667,True,GD,1.0,0.0,0.0010536212196350099,0.005473506383260091,7.325615321976531,0.00015761136717742374,0.0053265929561651625
1000,2,1,0.4,0.5,0.48,0.01,0.0001,1.4195833333333334,False,GD,1.0,1.0,0.0011055596625010173,0.005452117258707682,7.759624324187025,7.291045301845619e-06,6.745436552932916e-05
1000,2,1,0.4,0.5,0.48,0.01,0.0001,1.4195833333333334,True,GD,1.0,0.0,0.0011115739911397298,0.005449436731974284,7.74800930657556,0.00014810737914861723,0.008427393027038004
1000,2,1,0.4,0.5,0.48,0.01,0.0001,1.5025,False,GD,1.0,1.0,0.0011075927753448486,0.005449631551106771,8.195784351404177,4.4344886125221215e-06,4.443669741552488e-05
1000,2,1,0.4,0.5,0.48,0.01,0.0001,1.5025,True,GD,1.0,0.0,0.0010882640209197998,0.005454794102986654,8.193906620849235,0.0001328088092274508,0.0068731545393044755
1000,2,1,0.4,0.5,0.48,0.01,0.0001,1.5854166666666667,False,GD,1.0,1.0,0.0010772063388824462,0.005461447830200195,8.66246017615949,3.2358863350623326e-06,2.8175549321455643e-05
1000,2,1,0.4,0.5,0.48,0.01,0.0001,1.5854166666666667,True,GD,1.0,0.0,0.0010969650758107503,0.005457556737263998,8.6393468602478,0.00013483888633629705,0.006761172028685299
1000,2,1,0.4,0.5,0.48,0.01,0.0001,1.6683333333333332,False,GD,1.0,1.0,0.001105069902420044,0.005450892435709635,9.09022336536108,3.144361578222288e-06,4.752928980356804e-05
1000,2,1,0.4,0.5,0.48,0.01,0.0001,1.6683333333333332,True,GD,1.0,0.0,0.0010931397120157876,0.0054569666798909506,9.116745328760958,0.00011784853832139674,0.006022121041314677
1000,2,1,0.4,0.5,0.48,0.01,0.0001,1.75125,False,GD,1.0,1.0,0.0010859734141031902,0.005461384429931641,9.527169965902042,1.5740307723888236e-06,1.8927137741616324e-05
1000,2,1,0.4,0.5,0.48,0.01,0.0001,1.75125,True,GD,1.0,0.0,0.0010986818599700928,0.0054566359303792325,9.53413883871034,7.324199608926089e-05,0.006028091851233815
1000,2,1,0.4,0.5,0.48,0.01,0.0001,1.8341666666666667,False,GD,1.0,1.0,0.0010727866535186767,0.005467929026285807,10.066916241095436,8.314672600799137e-07,1.3466340467734502e-05
1000,2,1,0.4,0.5,0.48,0.01,0.0001,1.8341666666666667,True,GD,1.0,0.0,0.0011110082556406657,0.005448237579345704,9.977542702035358,0.00014189095924924307,0.00733666500406495
1000,2,1,0.4,0.5,0.48,0.01,0.0001,1.9170833333333333,False,GD,1.0,1.0,0.0010760559565226237,0.005462389017740886,10.455887770960176,8.379571732201423e-07,1.6338075096200554e-05
1000,2,1,0.4,0.5,0.48,0.01,0.0001,1.9170833333333333,True,GD,1.0,0.0,0.001119430611928304,0.005449070154825847,10.442214072917162,0.00010586109554727348,0.00691988664426996
1000,2,1,0.4,0.5,0.48,0.01,0.0001,2.0,False,GD,1.0,1.0,0.0010783407917022705,0.00546510503133138,10.939725087764286,5.119970322671936e-07,1.0983065131734785e-05
1000,2,1,0.4,0.5,0.48,0.01,0.0001,2.0,True,GD,1.0,0.0,0.0010700911184946696,0.005465248062133789,10.928959502450729,7.240955812098567e-05,0.004364699701060696
1000,2,1,0.4,0.5,0.5,0.01,0.0001,0.01,False,GD,1.0,1.0,0.0010600185031890868,0.005976133326212565,0.06111771017791608,7.516250760393935e-05,7.163642589516074e-05
1000,2,1,0.4,0.5,0.5,0.01,0.0001,0.01,True,GD,1.0,0.0,0.0011210820357004801,0.005966672744750976,0.060343467574001504,3.852441367442339e-05,0.0006246084226101327
1000,2,1,0.4,0.5,0.5,0.01,0.0001,0.09291666666666666,False,GD,1.0,1.0,0.0010421150868733724,0.005959911290486654,0.5545214493119488,0.00012984316565507468,0.00015908241301000695
1000,2,1,0.4,0.5,0.5,0.01,0.0001,0.09291666666666666,True,GD,1.0,0.0,0.001017575937906901,0.005975347681681315,0.556083466816006,0.00024141115230804643,0.0012487220233500314
1000,2,1,0.4,0.5,0.5,0.01,0.0001,0.17583333333333334,False,GD,1.0,1.0,0.0010519232234954834,0.005952529317220051,1.0413056570550208,7.108100002900149e-05,0.00010245096213724972
1000,2,1,0.4,0.5,0.5,0.01,0.0001,0.17583333333333334,True,GD,1.0,0.0,0.0010111759859720865,0.005973449213663737,1.0613138717479889,0.00034109220960090166,0.0016434496448103648
1000,2,1,0.4,0.5,0.5,0.01,0.0001,0.25875,False,GD,1.0,1.0,0.0009821839351654052,0.005993317052205404,1.5426806752177642,0.0001802116846192803,0.0003418820140225875
1000,2,1,0.4,0.5,0.5,0.01,0.0001,0.25875,True,GD,1.0,0.0,0.0010116067269643149,0.005971434692382813,1.5473208836905155,0.0004193908661970151,0.0025642237553256566
1000,2,1,0.4,0.5,0.5,0.01,0.0001,0.3416666666666667,False,GD,1.0,1.0,0.0010201323312123616,0.005965695261637369,2.048813080464542,8.999664603000686e-05,0.00020270245855916376
1000,2,1,0.4,0.5,0.5,0.01,0.0001,0.3416666666666667,True,GD,1.0,0.0,0.0010324488487243651,0.005966307479858399,2.045087492144618,0.0004465831068614534,0.003537448207498528
1000,2,1,0.4,0.5,0.5,0.01,0.0001,0.4245833333333333,False,GD,1.0,1.0,0.0010241943639119466,0.005964621063232422,2.531472077006238,0.00010076816184133955,0.0002722951781417274
1000,2,1,0.4,0.5,0.5,0.01,0.0001,0.4245833333333333,True,GD,1.0,0.0,0.0010183968664805095,0.005970585840861003,2.5297229826514376,0.00029387371893202876,0.0028115873778006063
1000,2,1,0.4,0.5,0.5,0.01,0.0001,0.5075,False,GD,1.0,1.0,0.0010031555296579997,0.005977499262491862,3.0286948826112954,2.948838091090996e-05,5.419843963257639e-05
1000,2,1,0.4,0.5,0.5,0.01,0.0001,0.5075,True,GD,1.0,0.0,0.0010317199929555257,0.00595920253499349,3.0320924331817465,0.0003398813195190087,0.004032555464073085
1000,2,1,0.4,0.5,0.5,0.01,0.0001,0.5904166666666667,False,GD,1.0,1.0,0.0010257067267100018,0.005961441777547201,3.531399658373753,4.767084012276731e-05,0.00013706559002812924
1000,2,1,0.4,0.5,0.5,0.01,0.0001,0.5904166666666667,True,GD,1.0,0.0,0.0010172044836680094,0.005974867813110352,3.5000136912602464,0.00039985606767913847,0.004433707276863667
1000,2,1,0.4,0.5,0.5,0.01,0.0001,0.6733333333333333,False,GD,1.0,1.0,0.0010025649954477946,0.005979369425455729,4.007747290975041,3.7030187428399586e-05,0.00013136134378441967
1000,2,1,0.4,0.5,0.5,0.01,0.0001,0.6733333333333333,True,GD,1.0,0.0,0.0010149905166625976,0.005970703114827474,4.007728614312015,0.00018363525093908115,0.003542184606582547
1000,2,1,0.4,0.5,0.5,0.01,0.0001,0.75625,False,GD,1.0,1.0,0.00101299640528361,0.005971751454671224,4.51441289149951,1.7574169771705783e-05,6.067010815797858e-05
1000,2,1,0.4,0.5,0.5,0.01,0.0001,0.75625,True,GD,1.0,0.0,0.001014745413462321,0.005970016067504883,4.513849443939747,0.0001670696513447941,0.0036799075945358104
1000,2,1,0.4,0.5,0.5,0.01,0.0001,0.8391666666666666,False,GD,1.0,1.0,0.0010337981096903484,0.005959014460245768,4.9981250653281695,1.8152799126861887e-05,6.527926775371877e-05
1000,2,1,0.4,0.5,0.5,0.01,0.0001,0.8391666666666666,True,GD,1.0,0.0,0.0010199447313944498,0.005966762288411458,5.027452765245456,0.00011535876961564403,0.0033071916055632754
1000,2,1,0.4,0.5,0.5,0.01,0.0001,0.9220833333333334,False,GD,1.0,1.0,0.0010495455919901531,0.005951926040649414,5.487153678726144,1.2459113583910646e-05,6.932337415624565e-05
1000,2,1,0.4,0.5,0.5,0.01,0.0001,0.9220833333333334,True,GD,1.0,0.0,0.0010035332813262939,0.005977699651082357,5.518279715748194,0.00015752626261094821,0.004015183233908222
1000,2,1,0.4,0.5,0.5,0.01,0.0001,1.005,False,GD,1.0,1.0,0.000999682361602783,0.005978289744059245,6.00990142345535,1.094258358875777e-05,4.5718100188688975e-05
1000,2,1,0.4,0.5,0.5,0.01,0.0001,1.005,True,GD,1.0,0.0,0.0009899075940450032,0.005986697626749675,5.9982254428546105,0.00015815492330943927,0.0037006176998450727
