d,L,r,delta,sigma,omega,attention_lmbda,linear_lmbda,alpha,informed,optim,N_iter,informed_position,r_student,attention_mag_max,attention_thet_max,attention_mag_min,attention_thet_min,linear_gen_error_mean,attention_gen_error_mean,attention_train_error_mean
1000,2,1,0.4,0.5,0.44,0.01,0.0001,2.9166666666666665,False,GD,1.0,0.0,2.0,0.2207993,0.369631,0.090152636,0.13009037,0.0012397063903808593,0.0014016818466186525,3.638268759918213
1000,2,1,0.4,0.5,0.44,0.01,0.0001,3.0,False,GD,1.0,0.0,2.0,0.21436195,0.44663447,0.098970234,0.19877551,0.0012708273544311524,0.0011228655838012695,3.5195603663444524
1000,2,1,0.4,0.5,0.44,0.01,0.0001,3.083333333333333,False,GD,1.0,0.0,2.0,0.22032368,0.4403562,0.07993926,0.16112503,0.0012275768218994142,0.0011490438690185548,3.5827991768836975
1000,2,1,0.4,0.5,0.44,0.01,0.0001,3.1666666666666665,False,GD,1.0,0.0,2.0,0.21874015,0.38747177,0.089507766,0.17073622,0.001215559342956543,0.0012169048934936523,3.7484915062904363
1000,2,1,0.4,0.5,0.44,0.01,0.0001,3.25,False,GD,1.0,0.0,2.0,0.22182822,0.45954585,0.07869053,0.15985516,0.0012461051345825196,0.0010766233978271485,3.6685527563095093
1000,2,1,0.4,0.5,0.44,0.01,0.0001,3.333333333333333,False,GD,1.0,0.0,2.0,0.22039112,0.33965856,0.09310455,0.14791207,0.0012674742492675781,0.0014875332168579102,4.231363569545746
1000,2,1,0.4,0.5,0.44,0.01,0.0001,3.4166666666666665,False,GD,1.0,0.0,2.0,0.21595228,0.45165247,0.09138687,0.19269775,0.0012869301315307617,0.001097500814819336,3.9040980542182924
1000,2,1,0.4,0.5,0.44,0.01,0.0001,3.5,False,GD,1.0,0.0,2.0,0.21777146,0.41925484,0.085218295,0.16911557,0.0012262256973266602,0.0011350749572753907,3.973674212932587
1000,2,1,0.4,0.5,0.44,0.01,0.0001,3.583333333333333,False,GD,1.0,0.0,2.0,0.21757543,0.5295738,0.08370423,0.20539804,0.0013296471633911133,0.000922479313659668,3.9297491247177128
1000,2,1,0.4,0.5,0.44,0.01,0.0001,3.6666666666666665,False,GD,1.0,0.0,2.0,0.22274478,0.5774928,0.06400935,0.16149175,0.0012753160720825195,0.0007386656066894531,3.710049982833862
1000,2,1,0.4,0.5,0.44,0.01,0.0001,3.75,False,GD,1.0,0.0,2.0,0.21097186,0.5361604,0.093064114,0.22463469,0.0012039312515258788,0.0007049118286132813,3.672861615085602
1000,2,1,0.4,0.5,0.44,0.01,0.0001,3.833333333333333,False,GD,1.0,0.0,2.0,0.21028695,0.5525036,0.098331094,0.25229332,0.0012659381118774414,0.0007020325988769531,3.7993650910377506
1000,2,1,0.4,0.5,0.44,0.01,0.0001,3.9166666666666665,False,GD,1.0,0.0,2.0,0.21867514,0.5096648,0.08321562,0.17242448,0.0012320940460205077,0.0009265978515625,4.109278344726563
1000,2,1,0.4,0.5,0.44,0.01,0.0001,4.0,False,GD,1.0,0.0,2.0,0.21377102,0.5342008,0.08729131,0.22115946,0.0012659719161987304,0.0007968080619812012,4.07588132610321
1000,2,1,0.4,0.5,0.46,0.01,0.0001,0.01,False,GD,1.0,0.0,2.0,0.005720623,0.0026331889,0.0030404576,0.0012197335,0.0012363569763183594,0.003948360046386719,0.03727530292395968
1000,2,1,0.4,0.5,0.46,0.01,0.0001,0.09291666666666666,False,GD,1.0,0.0,2.0,0.057334803,0.014411019,0.017091006,0.0062387,0.0011704963363647462,0.003806917755126953,0.27826233550906176
1000,2,1,0.4,0.5,0.46,0.01,0.0001,0.17583333333333334,False,GD,1.0,0.0,2.0,0.105755076,0.017573008,0.040101517,0.006809924,0.0012021069915771484,0.0034646868652343744,0.47101563391685486
1000,2,1,0.4,0.5,0.46,0.01,0.0001,0.25875,False,GD,1.0,0.0,2.0,0.15482263,0.01836404,0.055906247,0.008941883,0.0012479679504394533,0.0030906424133300783,0.6410522510170937
1000,2,1,0.4,0.5,0.46,0.01,0.0001,0.3416666666666667,False,GD,1.0,0.0,2.0,0.17263398,0.016649047,0.07775627,0.0065176724,0.0012333876647949219,0.002853110546875,0.7787825784921647
1000,2,1,0.4,0.5,0.46,0.01,0.0001,0.4245833333333333,False,GD,1.0,0.0,2.0,0.18919209,0.022587404,0.068928696,0.0090764705,0.0011540143417358398,0.002601923458862305,0.874454586982727
1000,2,1,0.4,0.5,0.46,0.01,0.0001,0.5075,False,GD,1.0,0.0,2.0,0.19705434,0.023003105,0.099173605,0.008189789,0.0011660338287353515,0.0025153327056884767,0.9944898745775224
1000,2,1,0.4,0.5,0.46,0.01,0.0001,0.5904166666666667,False,GD,1.0,0.0,2.0,0.20193975,0.03138035,0.10093047,0.009998874,0.001167249931335449,0.002469791506958008,1.1204816578865051
1000,2,1,0.4,0.5,0.46,0.01,0.0001,0.6733333333333333,False,GD,1.0,0.0,2.0,0.21077618,0.032408804,0.097456135,0.01762586,0.0011552016036987303,0.0024059334991455078,1.2203950728654862
1000,2,1,0.4,0.5,0.46,0.01,0.0001,0.75625,False,GD,1.0,0.0,2.0,0.22302778,0.03557172,0.07705271,0.014528794,0.0011651246383666994,0.0024006406677246094,1.352594050359726
1000,2,1,0.4,0.5,0.46,0.01,0.0001,0.8391666666666666,False,GD,1.0,0.0,2.0,0.22303328,0.039821316,0.09897514,0.01765512,0.0011660578933715819,0.0023633893157958986,1.4680638687610625
1000,2,1,0.4,0.5,0.46,0.01,0.0001,0.9220833333333334,False,GD,1.0,0.0,2.0,0.22943255,0.032707956,0.09362842,0.018839028,0.001183921061706543,0.0023748484497070313,1.5734292621135713
1000,2,1,0.4,0.5,0.46,0.01,0.0001,1.005,False,GD,1.0,0.0,2.0,0.215751,0.042063214,0.10993508,0.023850027,0.0011940308029174806,0.002390323275756836,1.7049080738067626
1000,2,1,0.4,0.5,0.46,0.01,0.0001,1.0879166666666666,False,GD,1.0,0.0,2.0,0.22127333,0.052317537,0.109994575,0.016872901,0.0011879893402099609,0.002367597171020508,1.8321210392475127
1000,2,1,0.4,0.5,0.46,0.01,0.0001,1.1708333333333334,False,GD,1.0,0.0,2.0,0.22977623,0.059332322,0.08812994,0.022093961,0.0011831923812866212,0.002338833248901367,1.9308794437885286
1000,2,1,0.4,0.5,0.46,0.01,0.0001,1.25375,False,GD,1.0,0.0,2.0,0.22114332,0.09727452,0.116976224,0.055130042,0.0011696287185668946,0.002245579205322266,2.002409935569763
1000,2,1,0.4,0.5,0.46,0.01,0.0001,1.3366666666666667,False,GD,1.0,0.0,2.0,0.22804895,0.066198565,0.10627605,0.02423089,0.001185738412475586,0.0023481616485595703,2.145767676019669
1000,2,1,0.4,0.5,0.46,0.01,0.0001,1.4195833333333334,False,GD,1.0,0.0,2.0,0.24085169,0.09882068,0.0714427,0.02994011,0.0011597017333984376,0.0022499197692871092,2.2076432439327243
1000,2,1,0.4,0.5,0.46,0.01,0.0001,1.5025,False,GD,1.0,0.0,2.0,0.23094323,0.108093694,0.0923684,0.04256925,0.0011915188644409179,0.0022577420684814454,2.342046574115753
1000,2,1,0.4,0.5,0.46,0.01,0.0001,1.5854166666666667,False,GD,1.0,0.0,2.0,0.23822121,0.15621093,0.07764808,0.046686936,0.0012191896163940429,0.0022325629791259765,2.4619833478450777
1000,2,1,0.4,0.5,0.46,0.01,0.0001,1.6683333333333332,False,GD,1.0,0.0,2.0,0.21488659,0.06820549,0.1409021,0.044945996,0.0011767017135620116,0.0022939372161865233,2.5851272604942324
1000,2,1,0.4,0.5,0.46,0.01,0.0001,1.75125,False,GD,1.0,0.0,2.0,0.23270111,0.13032062,0.093659185,0.052137583,0.0011708632202148436,0.002188497476196289,2.6379590598106386
1000,2,1,0.4,0.5,0.46,0.01,0.0001,1.8341666666666667,False,GD,1.0,0.0,2.0,0.22534934,0.09579791,0.11152651,0.045141943,0.0012026881454467774,0.002293319250488281,2.7872694979667663
1000,2,1,0.4,0.5,0.46,0.01,0.0001,1.9170833333333333,False,GD,1.0,0.0,2.0,0.22473347,0.19582014,0.11493926,0.096510455,0.0011929568237304688,0.0020500805603027345,2.8797988248825073
1000,2,1,0.4,0.5,0.46,0.01,0.0001,2.0,False,GD,1.0,0.0,2.0,0.23756966,0.14212726,0.089739576,0.0514778,0.0011943782943725585,0.0021877360931396484,3.0469512229919435
1000,2,1,0.4,0.5,0.46,0.01,0.0001,2.0833333333333335,False,GD,1.0,0.0,2.0,0.22868586,0.18153867,0.101881824,0.09144805,0.0011997314682006834,0.0020375143768310545,3.006616550731659
1000,2,1,0.4,0.5,0.46,0.01,0.0001,2.1666666666666665,False,GD,1.0,0.0,2.0,0.22547856,0.26751494,0.1017295,0.116651334,0.0011927704360961914,0.0018157234954833984,2.9834206033706665
1000,2,1,0.4,0.5,0.46,0.01,0.0001,2.25,False,GD,1.0,0.0,2.0,0.23180422,0.2375035,0.090584494,0.097598374,0.0011808924682617187,0.0019028703094482423,3.1986741935729976
1000,2,1,0.4,0.5,0.46,0.01,0.0001,2.3333333333333335,False,GD,1.0,0.0,2.0,0.22877593,0.16789262,0.09196435,0.07743484,0.0011588854736328126,0.0020173438247680663,3.3716873641014096
1000,2,1,0.4,0.5,0.46,0.01,0.0001,2.4166666666666665,False,GD,1.0,0.0,2.0,0.20803395,0.34169382,0.123302676,0.23115015,0.0011993533126831055,0.001396251675415039,3.093761245059967
1000,2,1,0.4,0.5,0.46,0.01,0.0001,2.5,False,GD,1.0,0.0,2.0,0.23499683,0.2532733,0.08218199,0.106856644,0.0011821375717163086,0.0017873114486694336,3.3901501426696776
1000,2,1,0.4,0.5,0.46,0.01,0.0001,2.583333333333333,False,GD,1.0,0.0,2.0,0.23023362,0.27652487,0.08417635,0.11653702,0.0011511591094970704,0.0016943787185668944,3.4449437821388242
1000,2,1,0.4,0.5,0.46,0.01,0.0001,2.6666666666666665,False,GD,1.0,0.0,2.0,0.22835071,0.28536248,0.08270667,0.11671518,0.0011634040985107421,0.0016953476913452148,3.568100425624847
1000,2,1,0.4,0.5,0.46,0.01,0.0001,2.75,False,GD,1.0,0.0,2.0,0.21267709,0.3170231,0.12904344,0.18565084,0.0012130967193603515,0.0016158325988769532,3.6350530320167542
1000,2,1,0.4,0.5,0.46,0.01,0.0001,2.833333333333333,False,GD,1.0,0.0,2.0,0.22451742,0.39452505,0.08390861,0.14397676,0.001149549171447754,0.0012683493530273437,3.3989109324455264
1000,2,1,0.4,0.5,0.46,0.01,0.0001,2.9166666666666665,False,GD,1.0,0.0,2.0,0.21958849,0.42306224,0.102941945,0.19072771,0.0011692449844360351,0.001148006069946289,3.4079042160034176
1000,2,1,0.4,0.5,0.46,0.01,0.0001,3.0,False,GD,1.0,0.0,2.0,0.22058061,0.40232617,0.103344604,0.18619366,0.0011664576156616212,0.0012616447021484374,3.5688421437263487
1000,2,1,0.4,0.5,0.46,0.01,0.0001,3.083333333333333,False,GD,1.0,0.0,2.0,0.22102928,0.40011072,0.10392239,0.18826386,0.0011889534637451171,0.0012409438323974608,3.6722538261413575
1000,2,1,0.4,0.5,0.46,0.01,0.0001,3.1666666666666665,False,GD,1.0,0.0,2.0,0.22639611,0.42741674,0.087486655,0.15187494,0.00119105106048584,0.0012345682617187499,3.7892674278259277
1000,2,1,0.4,0.5,0.46,0.01,0.0001,3.25,False,GD,1.0,0.0,2.0,0.20747423,0.44803882,0.120020196,0.25841576,0.0011691722610473634,0.0010021054733276367,3.601959472084045
1000,2,1,0.4,0.5,0.46,0.01,0.0001,3.333333333333333,False,GD,1.0,0.0,2.0,0.21358792,0.46064314,0.10976012,0.26014012,0.0012117668869018555,0.0010326805725097655,3.7559617243766787
1000,2,1,0.4,0.5,0.46,0.01,0.0001,3.4166666666666665,False,GD,1.0,0.0,2.0,0.22334068,0.5390845,0.077857256,0.17440824,0.001215626564025879,0.0008632462005615235,3.681631222629547
1000,2,1,0.4,0.5,0.46,0.01,0.0001,3.5,False,GD,1.0,0.0,2.0,0.22006786,0.48116946,0.09187254,0.20875649,0.0011740141235351562,0.0009413855850219727,3.7776115521430973
1000,2,1,0.4,0.5,0.46,0.01,0.0001,3.583333333333333,False,GD,1.0,0.0,2.0,0.22536063,0.42986432,0.08281983,0.15140024,0.001158423178100586,0.001170260075378418,4.134280901050568
1000,2,1,0.4,0.5,0.46,0.01,0.0001,3.6666666666666665,False,GD,1.0,0.0,2.0,0.21415785,0.50512487,0.10710726,0.26086116,0.0012273995193481445,0.0009138540817260742,3.976410241603851
1000,2,1,0.4,0.5,0.46,0.01,0.0001,3.75,False,GD,1.0,0.0,2.0,0.2182213,0.53237385,0.081177585,0.19528446,0.0011909983932495117,0.0008376468154907227,3.9271178839683536
1000,2,1,0.4,0.5,0.46,0.01,0.0001,3.833333333333333,False,GD,1.0,0.0,2.0,0.22484834,0.52571326,0.07136912,0.18069366,0.0011734200912475587,0.000862502311706543,4.01750360736847
1000,2,1,0.4,0.5,0.46,0.01,0.0001,3.9166666666666665,False,GD,1.0,0.0,2.0,0.22039351,0.5000527,0.08243699,0.21346903,0.001196081393432617,0.0009011892623901367,4.117617669773102
1000,2,1,0.4,0.5,0.46,0.01,0.0001,4.0,False,GD,1.0,0.0,2.0,0.22348003,0.47330737,0.07862596,0.18419912,0.0011830011505126951,0.0010105287094116211,4.300462629318238
1000,2,1,0.4,0.5,0.48,0.01,0.0001,0.01,False,GD,1.0,0.0,2.0,0.0051641115,0.002842629,0.002242349,0.0015518565,0.0011624389602661132,0.004004290460205078,0.03898577989190817
1000,2,1,0.4,0.5,0.48,0.01,0.0001,0.09291666666666666,False,GD,1.0,0.0,2.0,0.04626002,0.010329204,0.017693494,0.005419243,0.0010789032608032225,0.003813753210449219,0.29442793122529987
1000,2,1,0.4,0.5,0.48,0.01,0.0001,0.17583333333333334,False,GD,1.0,0.0,2.0,0.117484905,0.013363901,0.03128337,0.0054339655,0.001079983726501465,0.003322421575927734,0.4579410176634789
1000,2,1,0.4,0.5,0.48,0.01,0.0001,0.25875,False,GD,1.0,0.0,2.0,0.16392045,0.017089067,0.04560063,0.0074704653,0.001100107568359375,0.0029248842224121096,0.6247848789572716
1000,2,1,0.4,0.5,0.48,0.01,0.0001,0.3416666666666667,False,GD,1.0,0.0,2.0,0.18679717,0.02634873,0.06603436,0.011079697,0.0011531716888427735,0.002775513812255859,0.7768427000522614
1000,2,1,0.4,0.5,0.48,0.01,0.0001,0.4245833333333333,False,GD,1.0,0.0,2.0,0.18201002,0.019933026,0.105471864,0.0077263312,0.0011068638793945312,0.0025783623931884764,0.8788373012781143
1000,2,1,0.4,0.5,0.48,0.01,0.0001,0.5075,False,GD,1.0,0.0,2.0,0.1971184,0.02242459,0.09818108,0.007383118,0.0010779192459106446,0.002455567205810547,0.9768562094926834
1000,2,1,0.4,0.5,0.48,0.01,0.0001,0.5904166666666667,False,GD,1.0,0.0,2.0,0.20410375,0.022719221,0.10238532,0.012578195,0.0010724926635742188,0.002390423226928711,1.0976019290685655
1000,2,1,0.4,0.5,0.48,0.01,0.0001,0.6733333333333333,False,GD,1.0,0.0,2.0,0.21812466,0.03579622,0.0909958,0.014831686,0.0011219711715698241,0.002422362759399414,1.205351800441742
1000,2,1,0.4,0.5,0.48,0.01,0.0001,0.75625,False,GD,1.0,0.0,2.0,0.22067074,0.023733635,0.09560612,0.009327463,0.001064580862426758,0.0023188980072021484,1.3044413314580918
1000,2,1,0.4,0.5,0.48,0.01,0.0001,0.8391666666666666,False,GD,1.0,0.0,2.0,0.21372148,0.034860335,0.1189209,0.021241412,0.0011144040832519531,0.0023589113739013673,1.449089893293381
1000,2,1,0.4,0.5,0.48,0.01,0.0001,0.9220833333333334,False,GD,1.0,0.0,2.0,0.21675774,0.035028696,0.11424534,0.019267853,0.0010850635818481446,0.002301594256591797,1.522878753042221
1000,2,1,0.4,0.5,0.48,0.01,0.0001,1.005,False,GD,1.0,0.0,2.0,0.24367747,0.04443022,0.06371604,0.009482823,0.0011219046539306641,0.0023454492919921877,1.674994751024246
1000,2,1,0.4,0.5,0.48,0.01,0.0001,1.0879166666666666,False,GD,1.0,0.0,2.0,0.23202014,0.06939321,0.09731163,0.025905777,0.0010879461227416992,0.00225702532043457,1.7819357749462128
1000,2,1,0.4,0.5,0.48,0.01,0.0001,1.1708333333333334,False,GD,1.0,0.0,2.0,0.24500954,0.060732055,0.069781214,0.021269288,0.0010997023635864259,0.002265937225341797,1.896545841741562
1000,2,1,0.4,0.5,0.48,0.01,0.0001,1.25375,False,GD,1.0,0.0,2.0,0.24069059,0.06388105,0.07027886,0.029474702,0.0010712470703125,0.0022142005096435547,1.9911518053054809
1000,2,1,0.4,0.5,0.48,0.01,0.0001,1.3366666666666667,False,GD,1.0,0.0,2.0,0.22848067,0.06054748,0.106285036,0.031312265,0.00110491298828125,0.002275495916748047,2.078209220218658
1000,2,1,0.4,0.5,0.48,0.01,0.0001,1.4195833333333334,False,GD,1.0,0.0,2.0,0.23542511,0.048422083,0.09775997,0.017626608,0.0010937412780761718,0.0022711100677490236,2.2280325971126556
1000,2,1,0.4,0.5,0.48,0.01,0.0001,1.5025,False,GD,1.0,0.0,2.0,0.24320462,0.08507122,0.07389376,0.041346125,0.0010661176055908202,0.002176877340698242,2.3034055626392367
1000,2,1,0.4,0.5,0.48,0.01,0.0001,1.5854166666666667,False,GD,1.0,0.0,2.0,0.23333113,0.090436526,0.08983716,0.03596479,0.0010333688125610352,0.0021153890319824216,2.366314829826355
1000,2,1,0.4,0.5,0.48,0.01,0.0001,1.6683333333333332,False,GD,1.0,0.0,2.0,0.2247092,0.11221369,0.12573609,0.057378627,0.0011041243225097656,0.002174420965576172,2.502321166610718
1000,2,1,0.4,0.5,0.48,0.01,0.0001,1.75125,False,GD,1.0,0.0,2.0,0.24488685,0.11055301,0.079849094,0.050918102,0.0010934894088745117,0.002170176461791992,2.684082828617096
1000,2,1,0.4,0.5,0.48,0.01,0.0001,1.8341666666666667,False,GD,1.0,0.0,2.0,0.24078839,0.10891992,0.09935236,0.04405727,0.001098299285888672,0.00219752978515625,2.7686076484680173
1000,2,1,0.4,0.5,0.48,0.01,0.0001,1.9170833333333333,False,GD,1.0,0.0,2.0,0.23954634,0.13869317,0.08967246,0.041938312,0.0010837191207885744,0.0021225015686035156,2.845857977104187
1000,2,1,0.4,0.5,0.48,0.01,0.0001,2.0,False,GD,1.0,0.0,2.0,0.23538199,0.15520072,0.0832745,0.051213067,0.001103803807067871,0.0020927476745605466,2.9299687260627745
1000,2,1,0.4,0.5,0.48,0.01,0.0001,2.0833333333333335,False,GD,1.0,0.0,2.0,0.22633901,0.15513104,0.110530354,0.07110416,0.0010702977890014649,0.0020396661224365235,3.002505856323242
1000,2,1,0.4,0.5,0.48,0.01,0.0001,2.1666666666666665,False,GD,1.0,0.0,2.0,0.2485855,0.17012289,0.064760536,0.045031235,0.0011294291244506836,0.002126870513916016,3.1924976508140563
1000,2,1,0.4,0.5,0.48,0.01,0.0001,2.25,False,GD,1.0,0.0,2.0,0.22032058,0.19095571,0.1271031,0.108682774,0.0010744935119628906,0.0018946336456298826,3.1166003035545353
1000,2,1,0.4,0.5,0.48,0.01,0.0001,2.3333333333333335,False,GD,1.0,0.0,2.0,0.23356168,0.20287228,0.09618296,0.07745652,0.0011044566329956053,0.0019209825073242186,3.2603867475509647
1000,2,1,0.4,0.5,0.48,0.01,0.0001,2.4166666666666665,False,GD,1.0,0.0,2.0,0.23845705,0.25338906,0.07361044,0.07653139,0.0010914440078735352,0.0017224016494750978,3.2672996556282046
1000,2,1,0.4,0.5,0.48,0.01,0.0001,2.5,False,GD,1.0,0.0,2.0,0.22411661,0.2580594,0.1082994,0.11485143,0.001089390151977539,0.001748263331604004,3.3754556948661802
1000,2,1,0.4,0.5,0.48,0.01,0.0001,2.583333333333333,False,GD,1.0,0.0,2.0,0.24467432,0.33926222,0.0635944,0.086349264,0.0010789200317382812,0.0014862056732177734,3.2515498246192935
1000,2,1,0.4,0.5,0.48,0.01,0.0001,2.6666666666666665,False,GD,1.0,0.0,2.0,0.23752455,0.26822647,0.078905106,0.10637407,0.0010700763000488281,0.0016990887405395508,3.5121687427520754
1000,2,1,0.4,0.5,0.48,0.01,0.0001,2.75,False,GD,1.0,0.0,2.0,0.23199685,0.3330338,0.09174937,0.13617821,0.001096326252746582,0.0014897592575073243,3.522218782234192
1000,2,1,0.4,0.5,0.48,0.01,0.0001,2.833333333333333,False,GD,1.0,0.0,2.0,0.22822957,0.3098697,0.10109929,0.15519047,0.001104193295288086,0.001516654573059082,3.640219390201568
1000,2,1,0.4,0.5,0.48,0.01,0.0001,2.9166666666666665,False,GD,1.0,0.0,2.0,0.23395081,0.27869442,0.08931723,0.11559047,0.001069377925109863,0.0016515539733886718,3.849426568412781
1000,2,1,0.4,0.5,0.48,0.01,0.0001,3.0,False,GD,1.0,0.0,2.0,0.22024707,0.3257448,0.10682001,0.16704784,0.0010060012557983398,0.0013161429595947266,3.5253752809524537
1000,2,1,0.4,0.5,0.48,0.01,0.0001,3.083333333333333,False,GD,1.0,0.0,2.0,0.2206333,0.3554825,0.10821389,0.1836805,0.0011028577697753906,0.0013823152252197266,3.8046629601478577
1000,2,1,0.4,0.5,0.48,0.01,0.0001,3.1666666666666665,False,GD,1.0,0.0,2.0,0.23264475,0.48942733,0.07377711,0.15420432,0.0011081968139648438,0.0010332943939208986,3.5635682485580444
1000,2,1,0.4,0.5,0.48,0.01,0.0001,3.25,False,GD,1.0,0.0,2.0,0.22269674,0.44031882,0.10077705,0.18063056,0.0010953649795532225,0.0011171353805541993,3.6923831265449523
1000,2,1,0.4,0.5,0.48,0.01,0.0001,3.333333333333333,False,GD,1.0,0.0,2.0,0.21799457,0.44239503,0.10634357,0.2024043,0.0011049583801269532,0.0010835695541381836,3.754566888523102
1000,2,1,0.4,0.5,0.48,0.01,0.0001,3.4166666666666665,False,GD,1.0,0.0,2.0,0.2320073,0.47158545,0.0793867,0.11791805,0.001120696975708008,0.001125642984008789,3.894425044250488
1000,2,1,0.4,0.5,0.48,0.01,0.0001,3.5,False,GD,1.0,0.0,2.0,0.21674398,0.4950853,0.10057069,0.2336009,0.0010675532943725586,0.0008147817672729492,3.595621822452545
1000,2,1,0.4,0.5,0.48,0.01,0.0001,3.583333333333333,False,GD,1.0,0.0,2.0,0.22511196,0.45515642,0.09318213,0.19990961,0.001091952799987793,0.0010519162734985352,3.9395715566635134
1000,2,1,0.4,0.5,0.48,0.01,0.0001,3.6666666666666665,False,GD,1.0,0.0,2.0,0.22490521,0.44918495,0.09116565,0.15295604,0.0010893244079589843,0.001106292156982422,4.06445582447052
1000,2,1,0.4,0.5,0.48,0.01,0.0001,3.75,False,GD,1.0,0.0,2.0,0.22191143,0.5188682,0.09633471,0.23700377,0.001083173762512207,0.0007997709045410157,3.808763723564148
1000,2,1,0.4,0.5,0.48,0.01,0.0001,3.833333333333333,False,GD,1.0,0.0,2.0,0.22562905,0.55394006,0.0802596,0.1955409,0.0010935601211547851,0.0007524381149291992,3.8366730023384092
1000,2,1,0.4,0.5,0.48,0.01,0.0001,3.9166666666666665,False,GD,1.0,0.0,2.0,0.2141465,0.46883017,0.10895248,0.23601525,0.001074540106201172,0.0008949975280761718,4.055727250385284
1000,2,1,0.4,0.5,0.48,0.01,0.0001,4.0,False,GD,1.0,0.0,2.0,0.22486408,0.53924996,0.07697625,0.19184923,0.001057612370300293,0.0007505278060913085,3.8904553614616395
1000,2,1,0.4,0.5,0.5,0.01,0.0001,0.01,False,GD,1.0,0.0,2.0,0.003927492,0.0019996292,0.002089089,0.0009939626,0.001066883692932129,0.004041141168212891,0.032931254909932615
1000,2,1,0.4,0.5,0.5,0.01,0.0001,0.09291666666666666,False,GD,1.0,0.0,2.0,0.04694122,0.00814568,0.021022405,0.0035954781,0.0009932406494140625,0.0037971518371582033,0.27055454800128936
1000,2,1,0.4,0.5,0.5,0.01,0.0001,0.17583333333333334,False,GD,1.0,0.0,2.0,0.10355383,0.01397005,0.056817073,0.006185931,0.001042415509033203,0.0034069397216796873,0.46763397277593616
1000,2,1,0.4,0.5,0.5,0.01,0.0001,0.25875,False,GD,1.0,0.0,2.0,0.14574665,0.011504587,0.082356565,0.0064856512,0.0009823067947387697,0.0028351752197265626,0.6087022108316422
1000,2,1,0.4,0.5,0.5,0.01,0.0001,0.3416666666666667,False,GD,1.0,0.0,2.0,0.18307838,0.02264516,0.06678871,0.0104421945,0.0009937058166503906,0.002603842108154297,0.7571893619060517
1000,2,1,0.4,0.5,0.5,0.01,0.0001,0.4245833333333333,False,GD,1.0,0.0,2.0,0.19401678,0.014443162,0.09112179,0.007825203,0.0009985693130493164,0.002493663720703125,0.8631059599161148
1000,2,1,0.4,0.5,0.5,0.01,0.0001,0.5075,False,GD,1.0,0.0,2.0,0.20974799,0.020678453,0.07702327,0.0077866362,0.0009919750854492186,0.0023854260375976563,0.9994038867235183
1000,2,1,0.4,0.5,0.5,0.01,0.0001,0.5904166666666667,False,GD,1.0,0.0,2.0,0.21963152,0.032305777,0.081117235,0.014117164,0.0010367502395629883,0.002373783944702148,1.1237557272434233
1000,2,1,0.4,0.5,0.5,0.01,0.0001,0.6733333333333333,False,GD,1.0,0.0,2.0,0.21361145,0.03555127,0.110217236,0.016737517,0.0009908115951538087,0.0022853888885498047,1.2007977461099624
1000,2,1,0.4,0.5,0.5,0.01,0.0001,0.75625,False,GD,1.0,0.0,2.0,0.22997276,0.03831501,0.08180874,0.012415626,0.0010034399856567382,0.0022723264373779297,1.297114775633812
1000,2,1,0.4,0.5,0.5,0.01,0.0001,0.8391666666666666,False,GD,1.0,0.0,2.0,0.22644038,0.037224717,0.086363114,0.015182371,0.0009726683197021484,0.0022128264282226563,1.4160181844234467
1000,2,1,0.4,0.5,0.5,0.01,0.0001,0.9220833333333334,False,GD,1.0,0.0,2.0,0.22978361,0.040628847,0.09376407,0.016092753,0.000999116423034668,0.0022189634399414062,1.508379751300812
1000,2,1,0.4,0.5,0.5,0.01,0.0001,1.005,False,GD,1.0,0.0,2.0,0.23797676,0.059770964,0.07729838,0.023785528,0.0010206016662597656,0.0022330203369140622,1.630174320602417
1000,2,1,0.4,0.5,0.5,0.01,0.0001,1.0879166666666666,False,GD,1.0,0.0,2.0,0.24400425,0.050055224,0.077357516,0.019162444,0.0010056103424072266,0.002210521969604492,1.7537335537433623
1000,2,1,0.4,0.5,0.5,0.01,0.0001,1.1708333333333334,False,GD,1.0,0.0,2.0,0.23012702,0.062037338,0.10733596,0.024839614,0.000985738363647461,0.0021627161773681643,1.8504450181007386
1000,2,1,0.4,0.5,0.5,0.01,0.0001,1.25375,False,GD,1.0,0.0,2.0,0.23326147,0.0566703,0.09634541,0.018841634,0.0009903602157592772,0.00217704098815918,1.943099715042114
1000,2,1,0.4,0.5,0.5,0.01,0.0001,1.3366666666666667,False,GD,1.0,0.0,2.0,0.2349256,0.068202205,0.09262158,0.04879771,0.0010128635299682617,0.0021596291320800784,2.0900651235580447
1000,2,1,0.4,0.5,0.5,0.01,0.0001,1.4195833333333334,False,GD,1.0,0.0,2.0,0.23929965,0.095434204,0.09688611,0.052583903,0.0010189561157226562,0.0021475077178955077,2.196412388086319
1000,2,1,0.4,0.5,0.5,0.01,0.0001,1.5025,False,GD,1.0,0.0,2.0,0.23269331,0.06715318,0.107966304,0.019694038,0.0010002891098022462,0.002165989532470703,2.2173511964797976
1000,2,1,0.4,0.5,0.5,0.01,0.0001,1.5854166666666667,False,GD,1.0,0.0,2.0,0.24239,0.08556855,0.08969718,0.033751376,0.001026172982788086,0.0021728022247314454,2.3809274673461913
